id,sura,aya,arabic_text,URL,translation
1092,7,138,وَجَٰوَزۡنَا بِبَنِيٓ إِسۡرَٰٓءِيلَ ٱلۡبَحۡرَ فَأَتَوۡاْ عَلَىٰ قَوۡمٖ يَعۡكُفُونَ عَلَىٰٓ أَصۡنَامٖ لَّهُمۡۚ قَالُواْ يَٰمُوسَى ٱجۡعَل لَّنَآ إِلَٰهٗا كَمَا لَهُمۡ ءَالِهَةٞۚ قَالَ إِنَّكُمۡ قَوۡمٞ تَجۡهَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1092.mp3,የእስራኤልንም ልጆች ባሕሩን አሻገርናቸው፡፡ ለእነርሱ በኾኑ ጣዖታት (መገዛት) ላይ በሚዘወትሩ ሕዝቦች ላይ አለፉም፡፡ «ሙሳ ሆይ፡- ለእነርሱ (ለሰዎቹ) አማልክት እንዷላቸው ለእኛም አምላክን አድርግልን» አሉት፡፡ «እናንተ የምትሳሳቱ ሕዝቦች ናችሁ፤» አላቸው፡፡
1093,7,139,إِنَّ هَٰٓؤُلَآءِ مُتَبَّرٞ مَّا هُمۡ فِيهِ وَبَٰطِلٞ مَّا كَانُواْ يَعۡمَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1093.mp3,«እነዚህ እነርሱ በውስጡ ያሉበት ነገር ጠፊ ነው፡፡ ይሰሩት የነበሩትም ብልሹ ነው» (አላቸው)፤
1094,7,140,قَالَ أَغَيۡرَ ٱللَّهِ أَبۡغِيكُمۡ إِلَٰهٗا وَهُوَ فَضَّلَكُمۡ عَلَى ٱلۡعَٰلَمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1094.mp3,«ከአላህ ሌላ እርሱ ከዓለማት ያበለጣችሁ ሲኾን (የምትገዙት) አምላክን እፈልግላችኋለሁን» አለ፡፡
1095,7,141,وَإِذۡ أَنجَيۡنَٰكُم مِّنۡ ءَالِ فِرۡعَوۡنَ يَسُومُونَكُمۡ سُوٓءَ ٱلۡعَذَابِ يُقَتِّلُونَ أَبۡنَآءَكُمۡ وَيَسۡتَحۡيُونَ نِسَآءَكُمۡۚ وَفِي ذَٰلِكُم بَلَآءٞ مِّن رَّبِّكُمۡ عَظِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1095.mp3,ከፈርዖንም ቤተሰቦች ብርቱን ቅጣት የሚያቀምሱዋችሁ ወንዶች ልጆቻችሁን የሚገድሉ ሴቶቻችሁንም የሚተዉ ሲኾኑ ባዳናችሁ ጊዜ (አስታውሱ)፡፡ በዚህም ውስጥ ከጌታችሁ ዘንድ የኾነ ከባድ ፈተና አለበት፡፡
1096,7,142,۞ وَوَٰعَدۡنَا مُوسَىٰ ثَلَٰثِينَ لَيۡلَةٗ وَأَتۡمَمۡنَٰهَا بِعَشۡرٖ فَتَمَّ مِيقَٰتُ رَبِّهِۦٓ أَرۡبَعِينَ لَيۡلَةٗۚ وَقَالَ مُوسَىٰ لِأَخِيهِ هَٰرُونَ ٱخۡلُفۡنِي فِي قَوۡمِي وَأَصۡلِحۡ وَلَا تَتَّبِعۡ سَبِيلَ ٱلۡمُفۡسِدِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1096.mp3,ሙሳንም ሰላሳን ሌሊት (ሊጾምና ልናነጋግረው) ቀጠርነው፡፡ በዐስርም (ሌሊት) ሞላናት፡፡ የጌታውም ቀጠሮ አርባ ሌሊት ሲኾን ተፈጸመ፡፡ ሙሳም ለወንድሙ ሃሩን «በሕዝቦቼ ላይ ተተካኝ፡፡ አሳምርም የአጥፊዎችንም መንገድ አትከተል» አለው፡፡
1097,7,143,وَلَمَّا جَآءَ مُوسَىٰ لِمِيقَٰتِنَا وَكَلَّمَهُۥ رَبُّهُۥ قَالَ رَبِّ أَرِنِيٓ أَنظُرۡ إِلَيۡكَۚ قَالَ لَن تَرَىٰنِي وَلَٰكِنِ ٱنظُرۡ إِلَى ٱلۡجَبَلِ فَإِنِ ٱسۡتَقَرَّ مَكَانَهُۥ فَسَوۡفَ تَرَىٰنِيۚ فَلَمَّا تَجَلَّىٰ رَبُّهُۥ لِلۡجَبَلِ جَعَلَهُۥ دَكّٗا وَخَرَّ مُوسَىٰ صَعِقٗاۚ فَلَمَّآ أَفَاقَ قَالَ سُبۡحَٰنَكَ تُبۡتُ إِلَيۡكَ وَأَنَا۠ أَوَّلُ ٱلۡمُؤۡمِنِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1097.mp3,ሙሳም ለቀጠሯችን በመጣና ጌታውም ባነጋገረው ጊዜ፡- «ጌታዬ ሆይ! (ነፍስህን) አሳየኝ ወደ አንተ እመለከታለሁና» አለ፡፡ (አላህም)፡- «በፍጹም አታየኝም ግን ወደ ተራራው ተመልከት፡፡ በስፍራውም ቢረጋ በእርግጥ ታየኛለህ» አለው፡፡ ጌታው ለተራራው በተገለጸ ጊዜ እንኩትኩት አደረገው፡፡ ሙሳም ጮሆ ወደቀ፡፡ በአንሰራራም ጊዜ «ጥራት ይገባህ፡፡ ወዳንተ ተመለስኩ፡፡ እኔም (በወቅቱ) የምእምናን መጀመሪያ ነኝ» አለ፡፡
1098,7,144,قَالَ يَٰمُوسَىٰٓ إِنِّي ٱصۡطَفَيۡتُكَ عَلَى ٱلنَّاسِ بِرِسَٰلَٰتِي وَبِكَلَٰمِي فَخُذۡ مَآ ءَاتَيۡتُكَ وَكُن مِّنَ ٱلشَّٰكِرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1098.mp3,(አላህም) አለው፡- «ሙሳ ሆይ! እኔ በመልክቶቼና በማናገሬ በሰዎች ላይ መረጥኩህ፡፡ የሰጡህንም ያዝ፡፡ ከአመስጋኞቹም ኹን፡፡»
1099,7,145,وَكَتَبۡنَا لَهُۥ فِي ٱلۡأَلۡوَاحِ مِن كُلِّ شَيۡءٖ مَّوۡعِظَةٗ وَتَفۡصِيلٗا لِّكُلِّ شَيۡءٖ فَخُذۡهَا بِقُوَّةٖ وَأۡمُرۡ قَوۡمَكَ يَأۡخُذُواْ بِأَحۡسَنِهَاۚ سَأُوْرِيكُمۡ دَارَ ٱلۡفَٰسِقِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1099.mp3,ለእርሱም በሰሌዳዎቹ ላይ ከነገሩ ሁሉ ግሳጼንና ለነገሩም ሁሉ ማብራራትን ጻፍንለት፡፡ (አልንም) በብርታትም ያዛት፡፡ ሕዝቦችህንም በመልካሟ እንዲይዙ እዘዛቸው፡፡ የአመጸኞቹን አገር በእርግጥ አሳያችኋለሁ፡፡
1100,7,146,سَأَصۡرِفُ عَنۡ ءَايَٰتِيَ ٱلَّذِينَ يَتَكَبَّرُونَ فِي ٱلۡأَرۡضِ بِغَيۡرِ ٱلۡحَقِّ وَإِن يَرَوۡاْ كُلَّ ءَايَةٖ لَّا يُؤۡمِنُواْ بِهَا وَإِن يَرَوۡاْ سَبِيلَ ٱلرُّشۡدِ لَا يَتَّخِذُوهُ سَبِيلٗا وَإِن يَرَوۡاْ سَبِيلَ ٱلۡغَيِّ يَتَّخِذُوهُ سَبِيلٗاۚ ذَٰلِكَ بِأَنَّهُمۡ كَذَّبُواْ بِـَٔايَٰتِنَا وَكَانُواْ عَنۡهَا غَٰفِلِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1100.mp3,እነዚያን ያለአግባብ በምድር ላይ የሚኮሩትን ከአንቀጾቼ በእርግጥ አዞራቸዋለሁ፡፡ ተዓምርንም ሁሉ ቢያዩ በርሷ አያምኑም፡፡ ቅንንም መንገድ ቢያዩ መንገድ አድርገው አይዙትም፡፡ ግን የጥመትን መንገድ ቢያዩ መንገድ አድርገው ይይዙታል፡፡ ይህ እነርሱ በአንቀጾቻችን ስለአስተባበሉና ከእርሷም ዘንጊዎች ስለኾኑ ነው፡፡
1101,7,147,وَٱلَّذِينَ كَذَّبُواْ بِـَٔايَٰتِنَا وَلِقَآءِ ٱلۡأٓخِرَةِ حَبِطَتۡ أَعۡمَٰلُهُمۡۚ هَلۡ يُجۡزَوۡنَ إِلَّا مَا كَانُواْ يَعۡمَلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1101.mp3,እነዚያም በአንቀጾቻችንና መጨረሻይቱን ዓለም በመገናኘት ያስተባበሉት ሥራዎቻቸው ተበላሹ፡፡ ይሠሩት የነበረውን እንጂ ይመነዳሉን
1102,7,148,وَٱتَّخَذَ قَوۡمُ مُوسَىٰ مِنۢ بَعۡدِهِۦ مِنۡ حُلِيِّهِمۡ عِجۡلٗا جَسَدٗا لَّهُۥ خُوَارٌۚ أَلَمۡ يَرَوۡاْ أَنَّهُۥ لَا يُكَلِّمُهُمۡ وَلَا يَهۡدِيهِمۡ سَبِيلًاۘ ٱتَّخَذُوهُ وَكَانُواْ ظَٰلِمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1102.mp3,የሙሳም ሕዝቦች ከእርሱ (መኼድ) በኋላ ከጌጦቻቸው ወይፈንን አካልን ለርሱ ማግሳት ያለውን (አምላክ አድርገው) ያዙ፡፡ እርሱ የማያናግራቸው መንገድንም የማይመራቸው መኾኑን አይመለከቱምን (አምላክ አድርገው) ያዙት፡፡ በዳዮችም ኾኑ፡፡
1103,7,149,وَلَمَّا سُقِطَ فِيٓ أَيۡدِيهِمۡ وَرَأَوۡاْ أَنَّهُمۡ قَدۡ ضَلُّواْ قَالُواْ لَئِن لَّمۡ يَرۡحَمۡنَا رَبُّنَا وَيَغۡفِرۡ لَنَا لَنَكُونَنَّ مِنَ ٱلۡخَٰسِرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1103.mp3,በተጸጸቱና እነሱም በእርግጥ የተሳሳቱ መኾናቸውን ባዩ ጊዜ፡- «ጌታችን ባያዝንልንና ባይምረን በእርግጥ ከከሳሪዎቹ እንኾናለን» አሉ፡፡
1104,7,150,وَلَمَّا رَجَعَ مُوسَىٰٓ إِلَىٰ قَوۡمِهِۦ غَضۡبَٰنَ أَسِفٗا قَالَ بِئۡسَمَا خَلَفۡتُمُونِي مِنۢ بَعۡدِيٓۖ أَعَجِلۡتُمۡ أَمۡرَ رَبِّكُمۡۖ وَأَلۡقَى ٱلۡأَلۡوَاحَ وَأَخَذَ بِرَأۡسِ أَخِيهِ يَجُرُّهُۥٓ إِلَيۡهِۚ قَالَ ٱبۡنَ أُمَّ إِنَّ ٱلۡقَوۡمَ ٱسۡتَضۡعَفُونِي وَكَادُواْ يَقۡتُلُونَنِي فَلَا تُشۡمِتۡ بِيَ ٱلۡأَعۡدَآءَ وَلَا تَجۡعَلۡنِي مَعَ ٱلۡقَوۡمِ ٱلظَّٰلِمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1104.mp3,ሙሳም እየተቆጣና እያዘነ ወደ ሕዝቦቹ በተመለሰ ጊዜ «ከእኔ በኋላ በእኔ ላይ የተካችሁት ነገር ከፋ! የጌታችሁን ትእዛዝ ተቻኮላችሁን» አላቸው፡፡ ሰሌዳዎቹንም ጣላቸው፡፡ የወንድሙንም ራስ (ጸጉር) ወደርሱ የሚጎትተው ሲኾን ያዘ፡፡ (ወንድሙም)፡- «የናቴ ልጅ ሆይ! ሕዝቦቹ ናቁኝ፡፡ ሊገድሉኝም ተቃራቡ፡፡ ስለዚህ በእኔ ጠላቶችን አታስደስትብኝ፡፡ ከአመጸኞች ሕዝቦችም ጋር አታድርገኝ» አለው፡፡
1105,7,151,قَالَ رَبِّ ٱغۡفِرۡ لِي وَلِأَخِي وَأَدۡخِلۡنَا فِي رَحۡمَتِكَۖ وَأَنتَ أَرۡحَمُ ٱلرَّٰحِمِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1105.mp3,(ሙሳም)፡- «ጌታዬ ሆይ! ለእኔም ለወንድሜም ማር፡፡ በእዝነትህም ውስጥ አግባን፡፡ አንተም ከአዛኞች ሁሉ ይበልጥ አዛኝ ነህ» አለ፡፡
1106,7,152,إِنَّ ٱلَّذِينَ ٱتَّخَذُواْ ٱلۡعِجۡلَ سَيَنَالُهُمۡ غَضَبٞ مِّن رَّبِّهِمۡ وَذِلَّةٞ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَاۚ وَكَذَٰلِكَ نَجۡزِي ٱلۡمُفۡتَرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1106.mp3,እነዚያ ወይፈኑን (አምላክ አድርገው) የያዙ ከጌታቸው ዘንድ ቁጣ፤ በቅርቢቱም ሕይወት ውርደት በእርግጥ ያገኛቸዋል፡፡ እንዲሁም ቀጣፊዎችን እንቀጣለን፡፡
1107,7,153,وَٱلَّذِينَ عَمِلُواْ ٱلسَّيِّـَٔاتِ ثُمَّ تَابُواْ مِنۢ بَعۡدِهَا وَءَامَنُوٓاْ إِنَّ رَبَّكَ مِنۢ بَعۡدِهَا لَغَفُورٞ رَّحِيمٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1107.mp3,እነዚያም ኃጢአቶችን የሠሩ ከዚያም ከእርሷ በኋላ የተጸጸቱ ያመኑም ጌታህ ከእርሷ በኋላ በእርግጥ መሓሪ አዛኝ ነው፡፡
1108,7,154,وَلَمَّا سَكَتَ عَن مُّوسَى ٱلۡغَضَبُ أَخَذَ ٱلۡأَلۡوَاحَۖ وَفِي نُسۡخَتِهَا هُدٗى وَرَحۡمَةٞ لِّلَّذِينَ هُمۡ لِرَبِّهِمۡ يَرۡهَبُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1108.mp3,ከሙሳም ቁጣው በበረደ ጊዜ ሰሌዳዎቹን በግልባጫቸው ውስጥ ለእነዚያ እነርሱ ጌታቸውን የሚፈሩ ለኾኑት መምሪያና እዝነት ያለባቸው ሲኾኑ ያዘ፡፡
1109,7,155,وَٱخۡتَارَ مُوسَىٰ قَوۡمَهُۥ سَبۡعِينَ رَجُلٗا لِّمِيقَٰتِنَاۖ فَلَمَّآ أَخَذَتۡهُمُ ٱلرَّجۡفَةُ قَالَ رَبِّ لَوۡ شِئۡتَ أَهۡلَكۡتَهُم مِّن قَبۡلُ وَإِيَّٰيَۖ أَتُهۡلِكُنَا بِمَا فَعَلَ ٱلسُّفَهَآءُ مِنَّآۖ إِنۡ هِيَ إِلَّا فِتۡنَتُكَ تُضِلُّ بِهَا مَن تَشَآءُ وَتَهۡدِي مَن تَشَآءُۖ أَنتَ وَلِيُّنَا فَٱغۡفِرۡ لَنَا وَٱرۡحَمۡنَاۖ وَأَنتَ خَيۡرُ ٱلۡغَٰفِرِينَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1109.mp3,ሙሳም ከሕዝቦቹ ውስጥ ለቀጠሮዋችን ሰባን ሰዎች መረጠ፡፡ ብርቱ የምድር እንቅጥቃጤ በያዘቻቸውም ጊዜ ሙሳ አለ «ጌታዬ ሆይ! በሻህ ኖሮ ከአሁን በፊት በአጠፋሃቸው ነበር፡፡ እኔንም (ባጠፋኸኝ ነበር)፡፡ ከእኛ ቂሎቹ በሠሩት ነገር ታጠፋናለህን እርሷ (ፈተናይቱ) ያንተ ፈተና እንጂ ሌላ አይደለችም፡፡ በእርሷ የምትሻውን ታሳስታለህ፡፡ የምትሻውንም ታቀናለህ፡፡ አንተ ረዳታችን ነህና ለእኛ ምሕረት አድርግልን፡፡ እዘንልንም፡፡ አንተም ከመሓሪዎች ሁሉ በላጭ ነህ፡፡»
1110,7,156,۞ وَٱكۡتُبۡ لَنَا فِي هَٰذِهِ ٱلدُّنۡيَا حَسَنَةٗ وَفِي ٱلۡأٓخِرَةِ إِنَّا هُدۡنَآ إِلَيۡكَۚ قَالَ عَذَابِيٓ أُصِيبُ بِهِۦ مَنۡ أَشَآءُۖ وَرَحۡمَتِي وَسِعَتۡ كُلَّ شَيۡءٖۚ فَسَأَكۡتُبُهَا لِلَّذِينَ يَتَّقُونَ وَيُؤۡتُونَ ٱلزَّكَوٰةَ وَٱلَّذِينَ هُم بِـَٔايَٰتِنَا يُؤۡمِنُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1110.mp3,«ለእኛም በዚች በቅርቢቱ ዓለም መልካሟን በመጨረሻይቱም (መልካሟን) ጻፍልን፡፡ እኛ ወደ አንተ ተመለስን፡፡» (ሲል ሙሳ ጸለየ፤ አላህም) አለ፡- «ቅጣቴ በእርሱ የምሻውን ሰው እቀጣበታለሁ፡፡ ችሮታየም ነገሩን ሁሉ ሰፋች፡፡ ለእነዚያም ለሚጠነቀቁ፣ ዘካንም ለሚሰጡ፣ ለእነዚያም እነሱ በአንቀጾቻችን ለሚያምኑ በእርግጥ» እጽፋታለሁ፡፡
1111,7,157,ٱلَّذِينَ يَتَّبِعُونَ ٱلرَّسُولَ ٱلنَّبِيَّ ٱلۡأُمِّيَّ ٱلَّذِي يَجِدُونَهُۥ مَكۡتُوبًا عِندَهُمۡ فِي ٱلتَّوۡرَىٰةِ وَٱلۡإِنجِيلِ يَأۡمُرُهُم بِٱلۡمَعۡرُوفِ وَيَنۡهَىٰهُمۡ عَنِ ٱلۡمُنكَرِ وَيُحِلُّ لَهُمُ ٱلطَّيِّبَٰتِ وَيُحَرِّمُ عَلَيۡهِمُ ٱلۡخَبَٰٓئِثَ وَيَضَعُ عَنۡهُمۡ إِصۡرَهُمۡ وَٱلۡأَغۡلَٰلَ ٱلَّتِي كَانَتۡ عَلَيۡهِمۡۚ فَٱلَّذِينَ ءَامَنُواْ بِهِۦ وَعَزَّرُوهُ وَنَصَرُوهُ وَٱتَّبَعُواْ ٱلنُّورَ ٱلَّذِيٓ أُنزِلَ مَعَهُۥٓ أُوْلَٰٓئِكَ هُمُ ٱلۡمُفۡلِحُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1111.mp3,ለእነዚያ ያንን እነሱ ዘንድ በተውራትና በኢንጂል ተጽፎ የሚያገኙትን የማይጽፍና የማያነብ ነቢይ የኾነውን መልክተኛ የሚከተሉ ለኾኑት (በእርግጥ እጽፍለታለሁ)፡፡ በበጎ ሥራ ያዛቸዋል፡፡ ከክፉም ነገር ይከለክላቸዋል፡፡ መልካም ነገሮችንም ለነርሱ ይፈቅድላቸዋል፡፡ መጥፎ ነገሮችንም በእነርሱ ላይ እርም ያደርግባቸዋል፡፡ ከእነሱም ላይ ሸክማቸውንና እነዚያንም በእነርሱ ላይ የነበሩትን እንዛዝላዎች (ከባድ ሕግጋቶች) ያነሳላቸዋል፡፡ እነዚያም በእርሱ ያመኑ ያከበሩትም የረዱትም ያንንም ከእርሱ ጋር የተወረደውን ብርሃን የተከተሉ እነዚያ እነሱ የሚያድኑ ናቸው፡፡
1112,7,158,قُلۡ يَٰٓأَيُّهَا ٱلنَّاسُ إِنِّي رَسُولُ ٱللَّهِ إِلَيۡكُمۡ جَمِيعًا ٱلَّذِي لَهُۥ مُلۡكُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِۖ لَآ إِلَٰهَ إِلَّا هُوَ يُحۡيِۦ وَيُمِيتُۖ فَـَٔامِنُواْ بِٱللَّهِ وَرَسُولِهِ ٱلنَّبِيِّ ٱلۡأُمِّيِّ ٱلَّذِي يُؤۡمِنُ بِٱللَّهِ وَكَلِمَٰتِهِۦ وَٱتَّبِعُوهُ لَعَلَّكُمۡ تَهۡتَدُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1112.mp3,(ሙሐመድ ሆይ!) በላቸው፡- «እናንተ ሰዎች ሆይ! እኔ ወደናንተ ወደሁላችሁም የአላህ መልክተኛ ነኝ፡፡ (እርሱም) ያ የሰማያትና የምድር ንግሥና ለእርሱ ብቻ የኾነ ነው፡፡ እርሱ እንጂ ሌላ አምላክ የለም፡፡ ሕያው ያደርጋል፡፡ ይገድላልም፡፡ በአላህ በዚያም በአላህና በቃላቶቹ በሚያምነው የማይጽፍ የማያነብ ነቢይ በኾነው መልክተኛው እመኑ፡፡ ቅንንም መንገድ ትመሩ ዘንድ ተከተሉት፡፡»
1113,7,159,وَمِن قَوۡمِ مُوسَىٰٓ أُمَّةٞ يَهۡدُونَ بِٱلۡحَقِّ وَبِهِۦ يَعۡدِلُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1113.mp3,ከሙሳም ሕዝቦች በእውነት የሚመሩት በእርሱም (ፍርድን) የሚያስተካክሉ ጭፍሮች አሉ፡፡
1114,7,160,وَقَطَّعۡنَٰهُمُ ٱثۡنَتَيۡ عَشۡرَةَ أَسۡبَاطًا أُمَمٗاۚ وَأَوۡحَيۡنَآ إِلَىٰ مُوسَىٰٓ إِذِ ٱسۡتَسۡقَىٰهُ قَوۡمُهُۥٓ أَنِ ٱضۡرِب بِّعَصَاكَ ٱلۡحَجَرَۖ فَٱنۢبَجَسَتۡ مِنۡهُ ٱثۡنَتَا عَشۡرَةَ عَيۡنٗاۖ قَدۡ عَلِمَ كُلُّ أُنَاسٖ مَّشۡرَبَهُمۡۚ وَظَلَّلۡنَا عَلَيۡهِمُ ٱلۡغَمَٰمَ وَأَنزَلۡنَا عَلَيۡهِمُ ٱلۡمَنَّ وَٱلسَّلۡوَىٰۖ كُلُواْ مِن طَيِّبَٰتِ مَا رَزَقۡنَٰكُمۡۚ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوٓاْ أَنفُسَهُمۡ يَظۡلِمُونَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/1114.mp3,ዐሥራ ሁለት ነገዶች ሕዝቦች አድርገንም ከፋፈልናቸው፡፡ ወደ ሙሳም ወገኖቹ መጠጣትን በፈለጉበት ጊዜ «ድንጋዩን በበትርህ ምታው» ስንል ላክን፡፡ (መታውም) ከእርሱ ዐሥራ ሁለት ምንጮችም ፈለቁ፡፡ ሰዎቹ ሁሉ መጠጫቸውን በእርግጥ ዐወቁ፡፡ በእነሱም ላይ ደመናን አጠለልን፡፡ በእነሱም ላይ መናንና ድርጭትን አወረድን፡፡ «ከሰጠናችሁም መልካም ሲሳይ ብሉ» (አልን፤ ጸጋችንን በመካዳቸው) አልበደሉንምም፡፡ ግን ነፍሶቻቸውን የሚበድሉ ነበሩ፡፡
